date,nav
2021-08-23,76.715
2021-08-24,77.6842
2021-08-25,77.9829
2021-08-26,78.268
2021-08-27,78.8144
2021-08-30,80.0445
2021-08-31,81.2869
2021-09-01,81.3088
2021-09-02,81.864
2021-09-03,82.0104
2021-09-06,81.9726
2021-09-07,81.7986
2021-09-08,82.0739
2021-09-09,82.255
2021-09-13,82.6854
2021-09-14,83.0189
2021-09-15,83.3885
2021-09-16,83.8102
2021-09-17,83.7154
2021-09-20,83.2059
2021-09-21,84.2897
2021-09-22,84.2283
2021-09-23,85.1846
2021-09-24,84.766
2021-09-27,84.3182
2021-09-28,83.2962
2021-09-29,82.9626
2021-09-30,82.8497
2021-10-01,82.3533
2021-10-04,83.6199
2021-10-05,83.9434
2021-10-06,83.3956
2021-10-07,84.116
2021-10-08,84.2722
2021-10-11,84.9535
2021-10-12,85.2721
2021-10-13,86.6202
2021-10-14,87.4659
2021-10-18,86.906
2021-10-19,86.1444
2021-10-20,84.8923
2021-10-21,84.6113
2021-10-22,83.9738
2021-10-25,82.4621
2021-10-26,83.7637
2021-10-27,84.0077
2021-10-28,83.2316
2021-10-29,82.6397
2021-11-01,83.4744
2021-11-02,83.3971
2021-11-03,83.3546
2021-11-08,84.5536
2021-11-09,84.4667
2021-11-10,84.6363
2021-11-11,84.2245
2021-11-12,85.3485
2021-11-15,85.4638
2021-11-16,85.7294
2021-11-17,85.3839
2021-11-18,84.4609
2021-11-22,81.8661
2021-11-23,82.4535
2021-11-24,82.3818
2021-11-25,82.6405
2021-11-26,80.5581
2021-11-29,80.6496
2021-11-30,80.8104
2021-12-01,81.2494
2021-12-02,82.3468
2021-12-03,81.7367
2021-12-06,80.1411
2021-12-07,81.2636
2021-12-08,82.3253
2021-12-09,82.4078
2021-12-10,82.4418
2021-12-13,81.7787
2021-12-14,81.5686
2021-12-15,81.0588
2021-12-16,81.036
2021-12-17,79.6694
2021-12-20,77.5931
2021-12-21,78.0346
2021-12-22,79.1261
2021-12-23,79.6287
2021-12-24,79.1895
2021-12-27,79.5375
2021-12-28,80.3139
2021-12-29,80.2977
2021-12-30,80.2221
2021-12-31,81.2402
2022-01-03,82.4289
2022-01-04,83.287
2022-01-05,83.8475
2022-01-06,83.5037
2022-01-07,83.8626
2022-01-10,83.7001
2022-01-11,83.932
2022-01-12,83.6159
2022-01-13,83.4606
2022-01-14,83.7325
2022-01-17,84.1011
2022-01-18,83.0109
2022-01-19,81.8537
2022-01-20,81.238
2022-01-21,79.7572
2022-01-24,76.6805
2022-01-25,76.7127
2022-01-27,75.3274
2022-01-28,75.6428
2022-01-31,76.8741
2022-02-01,77.887
2022-02-02,79.1057
2022-02-03,78.1087
2022-02-04,78.1271
2022-02-07,76.5225
2022-02-08,76.2751
2022-02-09,77.128
2022-02-10,77.5656
2022-02-11,76.053
2022-02-14,74.1305
2022-02-15,76.0554
2022-02-16,75.8994
2022-02-17,75.8591
2022-02-18,75.2152
2022-02-21,74.9357
2022-02-22,74.6777
2022-02-23,74.8289
2022-02-24,71.3778
2022-02-25,73.9328
2022-02-28,74.4883
2022-03-02,73.8204
2022-03-03,73.3142
2022-03-04,71.6986
2022-03-07,69.7358
2022-03-08,70.6214
2022-03-09,71.7508
2022-03-10,73.0061
2022-03-11,73.1308
2022-03-14,73.5318
2022-03-15,73.1899
2022-03-16,74.358
2022-03-17,75.7167
2022-03-21,74.8165
2022-03-22,75.2075
2022-03-23,75.0377
2022-03-24,74.6781
2022-03-25,74.332
2022-03-28,74.1641
2022-03-29,74.6649
2022-03-30,75.6682
2022-03-31,75.5061
2022-04-01,76.3631
2022-04-04,77.7401
2022-04-05,77.8618
2022-04-06,77.2841
2022-04-07,76.7796
2022-04-08,77.5007
2022-04-11,77.4023
2022-04-12,76.6442
2022-04-13,76.3584
2022-04-18,75.4011
2022-04-19,74.1182
2022-04-20,74.5345
2022-04-21,75.4805
2022-04-22,75.0345
2022-04-25,74.1743
2022-04-26,75.2145
2022-04-27,73.9744
2022-04-28,74.7458
2022-04-29,74.2535
2022-05-02,74.1048
2022-05-04,71.9729
2022-05-05,71.8904
2022-05-06,68.9738
2022-05-09,68.3816
2022-05-10,67.7491
2022-05-11,66.8623
2022-05-12,65.4083
2022-05-13,65.4373
2022-05-16,66.2938
2022-05-17,67.8271
2022-05-18,67.772
2022-05-19,65.8496
2022-05-20,66.8472
2022-05-23,66.6512
2022-05-24,66.3628
2022-05-25,65.4557
2022-05-26,66.161
2022-05-27,67.2291
2022-05-30,68.533
2022-05-31,69.1361
2022-06-01,68.8319
2022-06-02,68.8276
2022-06-03,68.0717
2022-06-06,67.548
2022-06-07,66.7412
2022-06-08,66.9337
2022-06-09,67.2604
2022-06-10,66.1339
2022-06-13,64.4339
2022-06-14,64.3993
2022-06-15,64.8568
2022-06-16,63.7459
2022-06-17,62.9852
2022-06-20,63.378
2022-06-21,64.4233
2022-06-22,63.7074
2022-06-23,64.47
2022-06-24,65.2431
2022-06-27,65.5288
2022-06-28,65.4275
2022-06-29,64.8133
2022-06-30,64.3604
2022-07-01,65.0877
2022-07-04,65.6105
2022-07-05,65.7151
2022-07-06,67.1482
2022-07-07,67.537
2022-07-08,67.7009
2022-07-11,67.7432
2022-07-12,66.9495
2022-07-13,67.1057
2022-07-14,67.0015
2022-07-15,67.5691
2022-07-18,68.6155
2022-07-19,68.925
2022-07-20,69.1252
2022-07-21,69.9609
2022-07-22,69.9601
2022-07-25,69.7673
2022-07-26,69.1326
2022-07-27,69.8525
2022-07-28,71.9063
2022-07-29,72.9947
2022-08-01,73.7095
2022-08-02,74.0304
2022-08-03,73.8828
2022-08-04,74.2272
2022-08-05,74.6044
2022-08-08,74.8976
2022-08-10,74.4544
2022-08-11,75.3237
2022-08-12,75.3228
2022-08-16,75.8512
2022-08-17,76.5286
2022-08-18,76.6729
2022-08-19,75.7918
2022-08-22,74.4093
2022-08-23,74.7255
2022-08-24,75.1045
2022-08-25,74.9546
2022-08-26,75.2754
2022-08-29,74.3321
2022-08-30,76.2211
2022-09-01,76.0456
2022-09-02,76.2954
2022-09-05,76.3428
2022-09-06,75.9521
2022-09-07,76.0521
2022-09-08,76.6277
2022-09-09,76.641
2022-09-12,76.9253
2022-09-13,77.3455
2022-09-14,77.092
2022-09-15,76.9184
2022-09-16,74.951
2022-09-19,75.4771
2022-09-20,76.1536
2022-09-21,75.5546
2022-09-22,75.5508
2022-09-23,74.1328
2022-09-26,72.7149
2022-09-27,72.7936
2022-09-28,72.5238
2022-09-29,72.1439
2022-09-30,73.174
2022-10-03,72.5115
2022-10-04,74.1916
2022-10-06,74.0728
2022-10-07,73.8803
2022-10-10,73.3259
2022-10-11,72.1344
2022-10-12,72.7405
2022-10-13,72.2693
2022-10-14,72.6922
2022-10-17,72.939
2022-10-18,73.3122
2022-10-19,73.525
2022-10-20,74.0023
2022-10-21,73.1574
2022-10-25,73.2124
2022-10-27,73.0833
2022-10-28,73.0108
2022-10-31,73.9984
2022-11-01,74.829
2022-11-02,74.5626
2022-11-03,74.4512
2022-11-04,74.6355
2022-11-07,74.3683
2022-11-09,74.0695
2022-11-10,73.2877
2022-11-11,74.2379
2022-11-14,74.4336
2022-11-15,74.2266
2022-11-16,73.9799
2022-11-17,73.3032
2022-11-18,73.0331
2022-11-21,72.5227
2022-11-22,72.8393
2022-11-23,73.0808
2022-11-24,73.4842
2022-11-25,73.4058
2022-11-28,73.7588
2022-11-29,73.8042
2022-11-30,74.3607
2022-12-01,74.7124
2022-12-02,74.5548
2022-12-05,74.5897
2022-12-06,74.5749
2022-12-07,74.2084
2022-12-08,74.0809
2022-12-09,73.7258
2022-12-12,73.8144
2022-12-13,74.2943
2022-12-14,74.7981
2022-12-15,74.0003
2022-12-16,73.0535
2022-12-19,73.7565
2022-12-20,73.6085
2022-12-21,72.9939
2022-12-22,72.4265
2022-12-23,70.9687
2022-12-26,71.8064
2022-12-27,72.2696
2022-12-28,72.239
2022-12-29,72.326
2022-12-30,72.1133
2023-01-02,72.1487
2023-01-03,72.4388
2023-01-04,71.6233
2023-01-05,70.7817
2023-01-06,70.0052
2023-01-09,70.68
2023-01-10,70.3295
2023-01-11,70.0302
2023-01-12,70.1017
2023-01-13,70.263
2023-01-16,69.659
2023-01-17,69.8692
2023-01-18,70.0482
2023-01-19,69.4972
2023-01-20,69.0239
2023-01-23,69.3624
2023-01-24,69.2382
2023-01-25,68.4487
2023-01-27,68.0593
2023-01-30,68.4819
2023-01-31,68.3442
2023-02-01,68.5751
2023-02-02,68.5272
2023-02-03,68.936
2023-02-06,68.7995
2023-02-07,68.8848
2023-02-08,69.6656
2023-02-09,69.8143
2023-02-10,69.8154
2023-02-13,68.9661
2023-02-14,69.1866
2023-02-15,70.0632
2023-02-16,70.5816
2023-02-17,70.0019
2023-02-20,69.9459
2023-02-21,69.9427
2023-02-22,68.9248
2023-02-23,68.7063
2023-02-24,68.7126
2023-02-27,68.4824
2023-02-28,68.3805
2023-03-01,68.9211
2023-03-02,68.5425
2023-03-03,68.7209
2023-03-06,69.1585
2023-03-08,69.0308
2023-03-09,68.4496
2023-03-10,67.9665
2023-03-13,67.0393
2023-03-14,66.4865
2023-03-15,66.4041
2023-03-16,66.6861
2023-03-17,66.8784
2023-03-20,66.3291
2023-03-21,66.5076
2023-03-22,66.8934
2023-03-23,66.7888
2023-03-24,66.2364
2023-03-27,66.0237
2023-03-28,65.9999
2023-03-29,66.7265
2023-03-31,67.5488
2023-04-03,68.1351
2023-04-05,68.808
2023-04-06,69.073
2023-04-10,68.8753
2023-04-11,69.4778
2023-04-12,69.8881
2023-04-13,70.0008
2023-04-17,69.9252
2023-04-18,70.2852
2023-04-19,70.0991
2023-04-20,69.884
2023-04-21,70.0472
2023-04-24,70.1351
2023-04-25,70.2622
2023-04-26,70.2651
2023-04-27,70.8328
2023-04-28,71.9798
2023-05-02,71.9451
2023-05-03,72.0198
2023-05-04,72.9185
2023-05-05,72.7981
2023-05-08,73.7065
2023-05-09,73.7085
2023-05-10,74.1124
2023-05-11,74.2638
2023-05-12,74.2078
2023-05-15,73.9206
2023-05-16,73.873
2023-05-17,73.2558
2023-05-18,73.0567
2023-05-19,73.2915
2023-05-22,73.7622
2023-05-23,74.1111
2023-05-24,73.9094
2023-05-25,74.2147
2023-05-26,75.2549
2023-05-29,75.5785
2023-05-30,75.6253
2023-05-31,75.5768
2023-06-01,75.9464
2023-06-02,76.1186
2023-06-05,76.1444
2023-06-06,76.5604
2023-06-07,77.6009
2023-06-08,76.8357
2023-06-09,76.9204
2023-06-12,77.4286
2023-06-13,77.9565
2023-06-14,77.9651
2023-06-15,78.5273
2023-06-16,79.3826
2023-06-19,79.3349
2023-06-20,79.259
2023-06-21,79.2999
2023-06-22,78.3375
2023-06-23,77.6483
2023-06-26,77.8
2023-06-27,78.1501
2023-06-28,78.6424
2023-06-30,79.0815
2023-07-03,79.1417
2023-07-04,79.7879
2023-07-05,79.9962
2023-07-06,80.3788
2023-07-07,79.6889
2023-07-10,78.8891
2023-07-11,79.1498
2023-07-12,79.3202
2023-07-13,79.508
2023-07-14,80.2997
2023-07-17,80.1899
2023-07-18,79.8305
2023-07-19,80.4138
2023-07-20,80.242
2023-07-21,79.9104
2023-07-24,79.672
2023-07-25,79.7352
2023-07-26,79.7424
2023-07-27,79.2279
2023-07-28,79.5813
2023-07-31,79.6969
2023-08-01,79.8018
2023-08-02,79.1648
2023-08-03,78.6486
2023-08-04,79.4055
2023-08-07,79.6001
2023-08-08,79.3359
2023-08-09,79.1715
2023-08-10,78.8457
2023-08-11,78.0866
2023-08-14,77.6284
2023-08-16,77.5465
2023-08-17,77.1435
2023-08-18,76.6833
2023-08-21,77.3089
2023-08-22,77.6152
2023-08-23,77.7681
2023-08-24,77.9647
2023-08-25,77.7906
2023-08-28,77.9343
2023-08-29,78.4579
2023-08-30,78.8146
2023-08-31,78.33
2023-09-01,78.7931
2023-09-04,79.2103
2023-09-05,79.6322
2023-09-06,79.9096
2023-09-07,80.2445
2023-09-08,80.6406
2023-09-11,81.2572
2023-09-12,80.9115
2023-09-13,80.88
2023-09-14,81.4094
2023-09-15,81.6974
2023-09-18,81.6682
2023-09-20,81.0945
2023-09-21,80.4578
2023-09-22,80.1359
2023-09-25,80.5412
2023-09-26,80.8138
2023-09-27,80.9407
2023-09-29,80.2623
2023-10-03,80.4898
2023-10-04,80.1873
2023-10-05,80.5885
2023-10-06,81.281
2023-10-09,80.6672
2023-10-10,81.3312
2023-10-11,81.9337
2023-10-12,81.5568
2023-10-13,81.8571
2023-10-16,81.4291
2023-10-17,81.6217
2023-10-18,81.0883
2023-10-19,80.7616
2023-10-20,80.6656
2023-10-23,79.3914
2023-10-25,78.9728
2023-10-26,77.8286
2023-10-27,78.5618
2023-10-30,78.6548
2023-10-31,78.7876
2023-11-01,78.4438
2023-11-02,79.0811
2023-11-03,79.4676
2023-11-06,80.2539
2023-11-07,80.4516
2023-11-08,80.8372
2023-11-09,80.9422
2023-11-10,81.0978
2023-11-13,81.1712
2023-11-15,81.9033
2023-11-16,82.5266
2023-11-17,82.6567
2023-11-20,82.2374
2023-11-21,82.3562
2023-11-22,82.7354
2023-11-23,82.3248
2023-11-24,82.1289
2023-11-28,82.5944
2023-11-29,83.5921
2023-11-30,84.2614
2023-12-01,84.5496
2023-12-04,85.3715
2023-12-05,85.591
2023-12-06,86.0435
2023-12-07,86.3885
2023-12-08,85.9606
2023-12-11,86.2758
2023-12-12,85.7571
2023-12-13,85.5812
2023-12-14,86.9194
2023-12-15,87.4489
2023-12-18,87.7642
2023-12-19,87.7026
2023-12-20,85.8692
2023-12-21,86.3297
2023-12-22,86.9823
2023-12-26,87.1531
2023-12-27,87.8865
2023-12-28,88.2002
2023-12-29,88.6224
2024-01-01,88.5872
2024-01-02,88.7896
2024-01-03,88.276
2024-01-04,89.3141
2024-01-05,89.3931
2024-01-08,88.4806
2024-01-09,88.7379
2024-01-10,88.6949
2024-01-11,88.8697
2024-01-12,89.2661
2024-01-15,89.4426
2024-01-16,89.0802
2024-01-17,87.7973
2024-01-18,87.3317
2024-01-19,87.7628
2024-01-23,86.1726
2024-01-24,87.1611
2024-01-25,86.7929
2024-01-29,87.625
2024-01-30,86.7464
2024-01-31,87.6883
2024-02-01,87.5274
2024-02-02,88.0783
2024-02-05,87.9175
2024-02-06,88.8898
2024-02-07,89.1219
2024-02-08,88.8906
2024-02-09,88.9904
2024-02-12,88.4978
2024-02-13,88.5891
2024-02-14,88.6018
2024-02-15,89.2836
2024-02-16,89.9501
2024-02-19,90.4864
2024-02-20,90.5408
2024-02-21,89.9277
2024-02-22,90.5233
2024-02-23,91.0211
2024-02-26,90.4475
2024-02-27,90.9648
2024-02-28,89.799
2024-02-29,89.9973
2024-03-01,90.8589
2024-03-04,90.746
2024-03-05,90.0501
2024-03-06,90.5435
2024-03-07,90.9543
2024-03-11,91.2347
2024-03-12,91.1882
2024-03-13,89.3397
2024-03-14,90.2709
2024-03-15,90.1664
2024-03-18,90.5286
2024-03-19,90.1635
2024-03-20,90.1357
2024-03-21,91.6362
2024-03-22,92.3497
2024-03-26,93.5808
2024-03-27,93.9876
2024-03-28,94.7358
2024-03-31,94.7314
2024-04-01,95.504
2024-04-02,95.7608
2024-04-03,95.9101
2024-04-04,96.4476
2024-04-05,96.6215
2024-04-08,97.5362
2024-04-09,97.5888
2024-04-10,97.6149
2024-04-12,97.352
2024-04-15,95.7903
2024-04-16,95.2528
2024-04-18,94.7785
2024-04-19,95.0403
2024-04-22,95.5704
2024-04-23,95.9438
2024-04-24,96.3725
2024-04-25,96.2399
2024-04-26,95.5204
2024-04-29,96.2744
2024-04-30,96.3277
2024-05-02,96.6825
2024-05-03,96.2268
2024-05-06,96.1226
2024-05-07,95.2615
2024-05-08,95.1781
2024-05-09,94.1648
2024-05-10,94.944
2024-05-13,94.9181
2024-05-14,95.0867
2024-05-15,95.3403
2024-05-16,95.8039
2024-05-17,96.5667
2024-05-21,96.6377
2024-05-22,96.6311
2024-05-23,97.6268
2024-05-24,97.1641
2024-05-27,97.2496
2024-05-28,96.9662
2024-05-29,96.422
2024-05-30,95.26
2024-05-31,95.3435
2024-06-03,97.572
2024-06-04,93.8529
2024-06-05,97.1538
2024-06-06,97.7973
2024-06-07,99.5188
2024-06-10,99.7429
2024-06-11,99.8719
2024-06-12,100.2724
2024-06-13,101.0481
2024-06-14,101.7146
2024-06-18,102.2403
2024-06-19,101.7992
2024-06-20,101.8546
2024-06-21,101.2079
2024-06-24,101.9085
2024-06-25,102.2506
2024-06-26,102.4418
2024-06-27,103.0033
2024-06-28,102.6191
2024-07-01,103.1944
2024-07-02,102.868
2024-07-03,103.5393
2024-07-04,103.5511
2024-07-05,103.8188
2024-07-08,103.2534
2024-07-09,103.826
2024-07-10,103.6139
2024-07-11,103.391
2024-07-12,103.8648
2024-07-15,104.2503
2024-07-16,104.2689
2024-07-18,104.7371
2024-07-19,103.1529
2024-07-22,103.7408
2024-07-23,103.4111
2024-07-24,103.5237
2024-07-25,103.9297
2024-07-26,105.5663
2024-07-29,106.152
2024-07-30,106.1309
2024-07-31,107.2541
2024-08-01,106.8677
2024-08-02,106.2855
2024-08-05,103.3697
2024-08-06,102.7567
2024-08-07,104.7231
2024-08-08,104.0397
2024-08-09,105.1196
2024-08-12,104.7072
2024-08-13,103.6796
2024-08-14,103.5686
2024-08-16,105.3212
2024-08-19,105.1849
2024-08-20,106.4228
2024-08-21,106.4116
2024-08-22,106.7491
2024-08-23,106.6293
2024-08-26,107.2803
2024-08-27,107.7123
2024-08-28,107.8057
2024-08-29,107.8731
2024-08-30,108.8193
2024-08-31,108.8172
2024-09-02,108.9623
2024-09-03,108.8271
2024-09-04,108.8874
2024-09-05,108.8654
2024-09-06,108.1266
2024-09-09,108.295
2024-09-10,108.8255
2024-09-11,108.7761
2024-09-12,110.5163
2024-09-13,110.5442
2024-09-16,110.7179
2024-09-17,110.9778
2024-09-18,111.2418
2024-09-19,111.1788
2024-09-20,112.7908
2024-09-23,113.547
2024-09-24,113.5942
2024-09-25,113.1368
2024-09-26,113.6849
2024-09-27,113.6083
2024-09-30,112.3338
2024-10-01,112.3285
2024-10-03,110.1986
2024-10-04,109.2162
2024-10-07,107.8549
2024-10-08,109.2294
2024-10-09,110.5143
2024-10-10,110.2257
2024-10-11,110.2456
2024-10-14,110.681
2024-10-15,110.569
2024-10-16,110.0784
2024-10-17,108.5302
2024-10-18,108.7862
2024-10-21,108.0928
2024-10-22,106.4297
2024-10-23,106.768
2024-10-24,106.5309
2024-10-25,105.8433
2024-10-28,105.3964
2024-10-29,105.9613
2024-10-30,105.6041
2024-10-31,105.222
2024-11-04,104.8151
2024-11-05,104.9973
2024-11-06,106.7263
2024-11-07,105.9354
2024-11-08,105.3856
2024-11-11,105.1594
2024-11-12,104.013
2024-11-13,102.2523
2024-11-14,102.3533
2024-11-18,102.287
2024-11-19,102.9426
2024-11-21,102.6084
2024-11-22,104.0153
2024-11-25,105.6098
2024-11-26,105.3089
2024-11-27,105.5935
2024-11-28,104.5539
2024-11-29,105.2259
2024-11-30,105.2243
2024-12-02,106.339
2024-12-03,107.207
2024-12-04,107.6559
2024-12-05,108.3787
2024-12-06,108.4356
2024-12-09,108.3583
2024-12-10,108.5727
2024-12-11,108.7957
2024-12-12,108.5429
2024-12-13,108.8347
2024-12-16,108.7447
2024-12-17,107.6416
2024-12-18,107.2865
2024-12-19,106.5383
2024-12-20,104.3714
2024-12-23,104.9395
2024-12-24,104.7647
2024-12-26,104.9719
2024-12-27,105.0556
2024-12-30,104.8623
2024-12-31,104.8418
2025-01-01,105.2098
2025-01-02,107.1106
2025-01-03,106.6103
2025-01-06,104.6558
2025-01-07,104.7743
2025-01-08,103.8402
2025-01-09,103.1098
2025-01-10,102.1012
2025-01-13,99.3562
2025-01-14,100.491
2025-01-15,100.6352
2025-01-16,101.4904
2025-01-17,101.1868
2025-01-20,101.7412
2025-01-21,99.7482
2025-01-22,99.589
2025-01-23,100.7177
2025-01-24,99.8878
2025-01-27,98.2629
2025-01-28,98.499
2025-01-29,100.3048
2025-01-30,100.5817
2025-01-31,101.3764
2025-02-03,101.8419
2025-02-04,103.0829
2025-02-05,103.119
2025-02-06,102.6583
2025-02-07,102.7818
2025-02-10,101.4198
2025-02-11,99.5049
2025-02-12,99.4579
2025-02-13,99.6044
2025-02-14,98.4378
2025-02-17,98.3385
2025-02-18,98.3192
2025-02-19,98.672
2025-02-20,98.9287
2025-02-21,98.1576
2025-02-24,97.2366
2025-02-25,97.3105
2025-02-27,96.8975
2025-02-28,94.9501
2025-03-03,95.4362
2025-03-04,95.5268
2025-03-05,96.6508
2025-03-06,97.2896
2025-03-07,97.102
2025-03-10,96.3467
2025-03-11,96.6916
2025-03-12,96.5719
2025-03-13,96.1511
2025-03-17,96.9284
2025-03-18,98.7757
2025-03-19,99.6691
2025-03-20,100.6482
2025-03-21,101.6223
2025-03-24,102.5148
2025-03-25,102.1034
2025-03-26,101.5005
2025-03-27,101.9948
2025-03-28,101.5135
2025-03-31,101.5097
2025-04-01,100.0834
2025-04-02,101.0307
2025-04-03,100.777
2025-04-04,99.3327
2025-04-07,96.4224
2025-04-08,98.1202
2025-04-09,97.7243
2025-04-11,99.4468
2025-04-15,101.8933
2025-04-16,102.318
2025-04-17,103.6475
2025-04-21,104.8758
2025-04-22,105.2172
2025-04-23,105.8792
2025-04-24,105.5627
2025-04-25,104.075
2025-04-28,104.9692
2025-04-29,104.8552
2025-04-30,104.6451
2025-05-02,104.4724
2025-05-05,105.2187
2025-05-06,104.2762
2025-05-07,104.8398
2025-05-08,103.5049
2025-05-09,102.6314
2025-05-12,106.1881
2025-05-13,105.499
2025-05-14,106.0607
2025-05-15,107.2349
2025-05-16,107.4778
2025-05-19,107.379
2025-05-20,105.8304
2025-05-21,106.6077
2025-05-22,106.1852
2025-05-23,107.0146
2025-05-26,107.4818
2025-05-27,107.03
2025-05-28,106.7675
2025-05-29,107.1679
2025-05-30,106.9783
2025-05-31,106.9766
2025-06-02,107.0707
2025-06-03,106.5283
2025-06-04,107.0655
2025-06-05,107.5533
2025-06-06,108.4007
2025-06-09,108.9621
2025-06-10,108.8321
2025-06-11,108.7816
2025-06-12,107.5691
2025-06-13,107.014
2025-06-16,107.9842
2025-06-17,107.5374
2025-06-18,107.2775
2025-06-19,106.6482
2025-06-20,108.1514
2025-06-23,107.9543
2025-06-24,108.5319
2025-06-25,109.3692
2025-06-26,110.2355
2025-06-27,110.74
2025-06-30,110.6845
2025-07-01,110.588
2025-07-02,110.2267
2025-07-03,109.8742
2025-07-04,110.133
2025-07-07,109.9783
2025-07-08,110.1649
2025-07-09,110.2936
2025-07-10,109.7323
2025-07-11,108.6737
2025-07-14,108.827
2025-07-15,109.4895
2025-07-16,109.4752
2025-07-17,109.3117
2025-07-18,108.78
2025-07-21,109.7098
2025-07-22,109.7437
2025-07-23,110.268
2025-07-24,109.8416
2025-07-25,108.763
2025-07-28,107.8724
2025-07-29,108.5168
2025-07-30,108.8599
2025-07-31,108.4305
2025-08-01,107.3597
2025-08-04,108.1149
2025-08-05,108.0923
2025-08-06,107.5084
2025-08-07,107.8011
2025-08-08,106.5285
2025-08-11,107.3883
2025-08-12,106.9215
2025-08-13,107.7607
2025-08-14,107.8455
2025-08-18,109.045
2025-08-19,109.5723
2025-08-20,110.0113
2025-08-21,110.1151
2025-08-22,109.6513
2025-08-25,109.9294
2025-08-26,108.7132
2025-08-28,107.4756
2025-08-29,107.1259
2025-08-31,107.1217
2025-09-01,108.3462
2025-09-02,108.2047
2025-09-03,108.7666
2025-09-04,108.9265
2025-09-05,108.7583
2025-09-08,108.9657
2025-09-09,109.2062
2025-09-10,109.7209
2025-09-11,109.7409
2025-09-12,110.0814
2025-09-15,110.1522
2025-09-16,110.8008
2025-09-17,111.2323
2025-09-18,111.5335
2025-09-19,111.231
2025-09-22,110.7182
2025-09-23,110.3401
2025-09-24,109.7608
2025-09-25,108.9191
2025-09-26,107.2246
2025-09-30,107.3134
2025-10-01,107.8239
2025-10-03,108.1386
2025-10-06,108.9326
2025-10-07,109.3201
2025-10-08,109.065
2025-10-09,109.5882
2025-10-10,109.959
2025-10-13,109.9552
2025-10-14,109.6634
2025-10-15,110.7365
2025-10-16,111.5399
2025-10-17,111.7489
2025-10-20,111.9025
2025-10-23,111.8587
2025-10-24,111.6549
2025-10-27,112.2705
2025-10-28,111.9031
2025-10-29,112.4068
2025-10-30,111.8699
2025-10-31,111.0948
2025-11-03,111.7992
2025-11-04,111.4046
2025-11-06,110.4409
2025-11-07,110.4431
2025-11-10,110.9776
2025-11-11,111.1622
2025-11-12,111.5788
2025-11-13,111.4226
2025-11-14,111.2034
2025-11-17,111.7933
2025-11-18,111.1769
2025-11-19,111.7018
2025-11-20,112.0795
2025-11-21,111.1918
2025-11-24,110.661
2025-11-25,110.5608
2025-11-26,111.8355
2025-11-27,111.8115
2025-11-28,111.8357
2025-11-30,111.8311
2025-12-01,111.6365
2025-12-02,111.2677
2025-12-03,110.7813
2025-12-04,110.8486
2025-12-05,111.1487
2025-12-08,109.6141
2025-12-09,109.7035
2025-12-10,109.0886
2025-12-11,109.7762
2025-12-12,110.519
2025-12-15,110.3582
2025-12-16,109.7392
2025-12-17,109.3091
2025-12-18,109.2532
2025-12-19,110.1534
2025-12-22,110.7862
2025-12-23,110.852
2025-12-24,110.6485
2025-12-26,110.2666
2025-12-29,109.8211
2025-12-30,109.5506
2025-12-31,110.2419
2026-01-01,110.5516
2026-01-02,111.5357
2026-01-05,111.1802
2026-01-06,111.2492
2026-01-07,111.3106
2026-01-08,110.0573
2026-01-09,108.8498
2026-01-12,108.8931
2026-01-13,108.8425
2026-01-14,108.5048
2026-01-16,108.6446
2026-01-19,108.3617
2026-01-20,106.5056
2026-01-21,106.0731
2026-01-22,106.8714
2026-01-23,105.7171
2026-01-27,105.945
2026-01-28,107.0296
2026-01-29,107.1759
2026-01-30,107.1918
2026-01-31,107.1897
2026-02-02,106.1596
2026-02-03,109.0955
2026-02-04,109.288
2026-02-05,109.0137
2026-02-06,109.1756
2026-02-09,110.3845
2026-02-10,110.6519
2026-02-11,110.8392
2026-02-12,110.5365
2026-02-13,109.3409
2026-02-16,109.8444
2026-02-17,110.0806
2026-02-18,110.6303
2026-02-19,109.0091
2026-02-20,109.5273
2026-02-23,110.291
2026-02-24,109.3681
2026-02-25,109.9293
2026-02-26,110.2945
2026-02-27,108.9345
2026-02-28,108.9325
2026-03-02,107.5231
2026-03-04,105.4928
2026-03-05,106.7297
2026-03-06,105.405
2026-03-09,103.3882
2026-03-10,104.7593
2026-03-11,102.9776
2026-03-12,101.9718
2026-03-13,99.7111
2026-03-16,100.396
2026-03-17,101.2496
2026-03-18,102.4592
2026-03-19,99.1597
2026-03-20,99.6142
2026-03-23,96.713
2026-03-24,98.6597
2026-03-25,100.7319
2026-03-27,98.6739
2026-03-30,96.2768
2026-03-31,96.2753
2026-04-01,97.7184
2026-04-02,97.52
2026-04-06,98.8014
2026-04-07,99.3876
2026-04-08,103.2833
2026-04-09,102.5494
2026-04-10,104.1348
2026-04-13,103.2303
2026-04-15,104.9259
2026-04-16,105.117
2026-04-17,105.9826
2026-04-20,106.2063
2026-04-21,107.2434
2026-04-22,106.8299
2026-04-23,106.1301
2026-04-24,105.0928
2026-04-27,106.0528
2026-04-28,105.6212
2026-04-29,106.0698
2026-04-30,105.2845
2026-05-04,105.7449
2026-05-05,105.8387
2026-05-06,107.3354
2026-05-07,107.6729
2026-05-08,107.15
2026-05-11,105.6066
2026-05-12,103.3384
2026-05-13,103.396
2026-05-14,104.5531
2026-05-15,104.2918
2026-05-18,104.1556
2026-05-19,104.2767
2026-05-20,104.6046
2026-05-21,104.4915
